312,19,1923,,,1,SMAN 5 LUWU TIMUR,,,,0,0,-
313,19,1923,,,1,SMAN 6 LUWU TIMUR,,,,0,0,-
314,19,1923,,,1,SMAN 7 LUWU TIMUR,,,,0,0,-
315,19,1923,,,1,SMAN 8 LUWU TIMUR,,,,0,0,-
316,19,1923,,,1,SMAN 9 LUWU TIMUR,,,,0,0,-
317,19,1923,,,1,SMAN 10 LUWU TIMUR,,,,0,0,-
318,19,1923,,,1,SMAN 11  LUWU TIMUR,,,,0,0,-
319,19,1923,,,1,SMAN 12 LUWU TIMUR,,,,0,0,-
320,19,1923,,,1,SMAN 13 LUWU TIMUR,,,,0,0,-
321,19,1924,,,1,SMAN 1 TORAJA UTARA,,,,0,0,-
322,19,1924,,,1,SMAN 2 TORAJA UTARA,,,,0,0,-
323,19,1924,,,1,SMAN 3 TORAJA UTARA,,,,0,0,-
324,19,1924,,,1,SMAN 4 TORAJA UTARA,,,,0,0,-
325,19,1924,,,1,SMAN 5 TORAJA UTARA,,,,0,0,-
326,19,1924,,,1,SMAN 6 TORAJA UTARA,,,,0,0,-
327,19,1924,,,1,SMAN 7 TORAJA UTARA,,,,0,0,-
328,19,1924,,,1,SMAN 8 TORAJA UTARA,,,,0,0,-
329,19,1924,,,1,SMAN 9 TORAJA UTARA,,,,0,0,-
330,19,1901,,,2,SMKN 1 MAKASSAR,,,,0,0,-
331,19,1901,,,2,SMKN 2 MAKASSAR,,,,0,0,-
332,19,1901,,,2,SMKN 3 MAKASSAR,,,,0,0,-
333,19,1901,,,2,SMKN 4 MAKASSAR,,,,0,0,-
334,19,1901,,,2,SMKN 5 MAKASSAR,,,,0,0,-
335,19,1901,,,2,SMKN 6 MAKASSAR,,,,0,0,-
336,19,1901,,,2,SMKN 7 MAKASSAR,,,,0,0,-
337,19,1901,,,2,SMKN 8 MAKASSAR,,,,0,0,-
338,19,1901,,,2,SMKN 9 MAKASSAR,,,,0,0,-
339,19,1901,,,2,SMKN 10 MAKASSAR,,,,0,0,-
340,19,1902,,,2,SMKN 1 PALOPO,,,,0,0,-
341,19,1902,,,2,SMKN 2 PALOPO,,,,0,0,-
342,19,1902,,,2,SMKN 3 PALOPO,,,,0,0,-
343,19,1902,,,2,SMKN 4 PALOPO,,,,0,0,-
344,19,1902,,,2,SMKN 5 PALOPO,,,,0,0,-
345,19,1902,,,2,SMKN 6 PALOPO,,,,0,0,-
346,19,1902,,,2,SMKN 7 PALOPO,,,,0,0,-
347,19,1903,,,2,SMKN 1 PAREPARE,,,,0,0,-
348,19,1903,,,2,SMKN 2 PAREPERE,,,,0,0,-
349,19,1903,,,2,SMKN 3 PAREPARE,,,,0,0,-
350,19,1904,,,2,SMKN 1 MAROS,,,,0,0,-
351,19,1904,,,2,SMKN 2 MAROS,,,,0,0,-
352,19,1905,,,2,SMKN 1 PANGKEP,,,,0,0,-
353,19,1905,,,2,SMKN 2 PANGKEP,,,,0,0,-
354,19,1905,,,2,SMKN 3 PANGKEP,,,,0,0,-
355,19,1905,,,2,SMKN 4 PANGKEP,,,,0,0,-
356,19,1905,,,2,SMKN 5 PANGKEP,,,,0,0,-
357,19,1905,,,2,SMKN 6 PANGKEP,,,,0,0,-
358,19,1905,,,2,SMKN 7 PANGKEP,,,,0,0,-
359,19,1905,,,2,SMKN 8 PANGKEP,,,,0,0,-
360,19,1905,,,2,SMKN 9 PANGKEP,,,,0,0,-
361,19,1906,,,2,SMKN 1 GOWA,,,,0,0,-
362,19,1906,,,2,SMKN 2 GOWA,,,,0,0,-
363,19,1906,,,2,SMKN 3 GOWA,,,,0,0,-
364,19,1906,,,2,SMKN 4 GOWA,,,,0,0,-
365,19,1906,,,2,SMKN 5 GOWA,,,,0,0,-
366,19,1907,,,2,SMKN 1 TAKALAR,,,,0,0,-
367,19,1907,,,2,SMKN 2 TAKALAR,,,,0,0,-
368,19,1907,,,2,SMKN 3 TAKALAR,,,,0,0,-
